"","date_time","gw_va_shen","p_va_shen","sw_va_shen","r_va_shen","gw_va_nova","p_va_nova","sw_va_nova","r_va_nova","region_md_cent","region_md_west"
"1872",2038-07-06,3,0,0,0,0,0,0,0,0,0
"1882",2038-07-07,3,0,0,0,0,0,1,0,0,0
"1892",2038-07-08,3,0,0,0,0,0,0,0,0,0
"1902",2038-07-09,3,0,0,0,0,0,0,0,0,0
"1913",2038-07-10,3,0,0,0,0,0,0,0,0,0
"1922",2038-07-11,3,0,0,0,0,0,0,0,0,0
"1932",2038-07-12,3,0,0,0,0,0,0,0,0,0
"1942",2038-07-13,3,0,0,0,0,0,0,0,0,0
"1952",2038-07-14,3,0,0,0,0,0,0,0,0,0
"1962",2038-07-15,3,0,0,0,0,0,0,0,0,0
"1972",2038-07-16,3,0,0,0,0,0,1,0,0,0
"1982",2038-07-17,3,0,0,0,0,0,1,0,0,0
"1992",2038-07-18,3,0,0,0,0,0,1,0,0,0
"2002",2038-07-19,3,0,0,0,0,0,1,0,0,0
"2013",2038-07-20,3,0,0,0,0,0,1,0,0,0
"2022",2038-07-21,3,0,1,0,0,0,2,0,0,0
"2032",2038-07-22,3,0,1,0,0,0,2,0,0,0
"2042",2038-07-23,3,0,1,0,0,0,2,0,0,0
"2052",2038-07-24,3,0,1,0,0,0,2,0,0,0
"2062",2038-07-25,3,0,1,0,1,0,2,0,0,0
"2072",2038-07-26,3,0,1,0,1,0,2,0,0,0
"2082",2038-07-27,3,0,1,0,1,0,2,0,0,0
"2092",2038-07-28,3,0,1,0,1,0,2,0,0,0
"2103",2038-07-29,3,0,2,0,1,0,3,0,0,0
"2113",2038-07-30,3,0,2,0,1,0,3,0,0,0
"2122",2038-07-31,3,0,2,0,1,0,1,0,0,0
"2132",2038-08-01,2,0,1,1,0,0,1,1,0,0
"2142",2038-08-02,2,0,1,1,0,0,1,1,0,0
"2152",2038-08-03,2,0,1,1,0,0,1,1,0,0
"2162",2038-08-04,3,0,1,1,0,0,1,1,0,0
"2172",2038-08-05,3,0,1,1,0,0,1,1,0,0
"2182",2038-08-06,3,0,2,1,0,0,1,1,0,0
"2192",2038-08-07,3,0,2,1,0,0,2,1,0,0
"2202",2038-08-08,3,0,2,1,1,0,3,1,0,0
"2213",2038-08-09,3,0,2,1,1,0,3,1,0,0
"2222",2038-08-10,3,0,2,1,1,0,0,1,1,0
"2232",2038-08-11,3,0,2,1,1,0,0,1,1,0
"2242",2038-08-12,3,0,2,1,1,0,0,1,1,0
"2252",2038-08-13,3,0,2,1,1,0,0,1,1,0
"2262",2038-08-14,3,0,1,1,1,0,0,1,1,0
"2272",2038-08-15,3,0,1,1,1,0,0,1,1,0
"2282",2038-08-16,3,0,1,1,2,0,0,1,1,0
"2292",2038-08-17,3,0,1,1,3,0,0,1,1,0
"2302",2038-08-18,3,0,0,1,3,0,0,1,1,0
"2313",2038-08-19,3,0,0,1,3,0,0,1,1,0
"2322",2038-08-20,3,0,0,1,3,0,0,1,1,0
"2332",2038-08-21,3,0,0,1,3,0,0,1,1,0
"2342",2038-08-22,3,0,0,1,3,0,0,1,1,0
"2352",2038-08-23,3,0,0,1,3,0,0,1,1,0
"2362",2038-08-24,3,0,0,1,3,0,1,1,1,0
"2372",2038-08-25,3,0,0,1,3,0,3,1,1,0
"2382",2038-08-26,3,0,0,1,3,0,3,1,1,0
"2392",2038-08-27,3,0,1,1,3,0,3,1,1,0
"2402",2038-08-28,3,0,1,1,3,0,3,1,0,0
"2413",2038-08-29,3,0,1,1,3,0,3,1,0,0
"2422",2038-08-30,3,0,1,1,3,0,3,1,0,0
"2432",2038-08-31,3,0,1,1,3,0,3,1,1,0
"2442",2038-09-01,1,0,1,1,3,0,3,1,1,0
"2452",2038-09-02,1,0,2,1,3,0,3,1,1,0
"2462",2038-09-03,1,0,3,1,3,0,3,1,1,0
"2472",2038-09-04,1,0,3,1,3,0,3,1,1,0
"2482",2038-09-05,1,0,3,1,3,0,3,1,1,0
"2492",2038-09-06,1,0,3,1,3,0,3,1,1,0
"2502",2038-09-07,1,0,3,1,3,0,3,1,1,0
"2513",2038-09-08,1,0,3,1,3,0,1,1,1,0
"2522",2038-09-09,1,0,3,1,3,0,1,1,1,0
"2532",2038-09-10,1,0,3,1,3,0,1,1,1,1
"2542",2038-09-11,1,0,3,1,3,0,1,1,1,1
"2552",2038-09-12,1,0,3,1,3,0,1,1,1,0
"2562",2038-09-13,1,0,2,1,3,0,1,1,1,0
"2572",2038-09-14,1,0,1,1,3,0,1,1,1,0
"2582",2038-09-15,1,0,1,1,3,0,2,1,1,0
"2592",2038-09-16,1,0,1,1,3,0,3,1,1,0
"2602",2038-09-17,1,0,2,1,3,0,3,1,1,0
"2613",2038-09-18,1,0,2,1,3,0,1,1,1,0
"2622",2038-09-19,1,0,3,1,3,0,1,1,1,0
"2632",2038-09-20,1,0,3,1,3,0,1,1,1,0
"2642",2038-09-21,1,0,3,1,3,0,1,1,1,0
"2652",2038-09-22,1,0,3,1,3,0,0,1,1,0
"2662",2038-09-23,1,0,3,1,3,0,0,1,1,0
"2672",2038-09-24,1,0,3,1,3,0,0,1,1,0
"2682",2038-09-25,1,0,3,1,3,0,0,1,1,0
"2692",2038-09-26,1,0,3,1,3,0,0,1,1,0
"2702",2038-09-27,1,0,3,1,3,0,0,1,1,0
"2713",2038-09-28,1,0,3,1,3,0,0,1,1,1
"2722",2038-09-29,1,0,3,1,3,0,1,1,1,1
"2732",2038-09-30,1,0,3,1,3,0,2,1,1,1
"2742",2038-10-01,0,3,3,2,2,3,3,2,2,1
"2752",2038-10-02,0,3,3,2,2,3,3,2,2,1
"2762",2038-10-03,0,3,3,2,2,3,3,2,2,1
"2772",2038-10-04,0,3,3,2,2,3,3,2,2,1
"2782",2038-10-05,0,3,3,2,2,3,3,2,2,1
"2792",2038-10-06,0,3,3,2,2,3,3,2,2,1
"2802",2038-10-07,0,3,3,2,2,3,3,2,2,1
"2813",2038-10-08,0,2,3,2,2,2,0,2,2,1
"2822",2038-10-09,0,1,3,2,2,0,0,2,2,1
"2832",2038-10-10,0,2,3,2,2,0,0,2,2,1
"2842",2038-10-11,0,2,3,2,2,1,0,2,2,1
"2852",2038-10-12,0,3,3,2,2,2,0,2,2,1
"2862",2038-10-13,0,3,3,2,2,2,0,2,2,1
"2872",2038-10-14,0,3,3,2,2,3,0,2,2,1
"2882",2038-10-15,0,3,3,2,2,3,1,2,2,1
"2892",2038-10-16,0,3,3,2,2,3,2,2,2,1
"2902",2038-10-17,0,3,3,2,2,3,3,2,2,1
"2913",2038-10-18,0,3,3,2,2,3,3,2,2,1
"2922",2038-10-19,0,3,3,2,2,3,3,2,2,1
"2932",2038-10-20,0,3,3,2,2,3,3,2,2,1
"2942",2038-10-21,0,3,3,2,2,3,3,2,2,1
"2952",2038-10-22,0,3,3,2,2,3,3,2,2,1
"2962",2038-10-23,0,3,3,2,2,3,3,2,2,1
"2972",2038-10-24,0,3,3,2,2,3,3,2,2,1
"2982",2038-10-25,0,3,3,2,2,3,3,2,2,1
"2992",2038-10-26,0,3,3,2,2,3,3,2,2,1
"3002",2038-10-27,0,3,3,2,2,3,3,2,2,1
"3013",2038-10-28,0,3,3,2,2,3,3,2,2,1
"3022",2038-10-29,0,3,3,2,2,3,3,2,2,1
"3032",2038-10-30,0,3,3,2,2,3,3,2,2,2
"3042",2038-10-31,0,3,3,2,2,3,3,2,2,2
"3052",2038-11-01,1,3,3,2,1,3,3,2,3,2
"3062",2038-11-02,1,3,3,2,1,3,3,2,3,2
"3072",2038-11-03,1,3,3,2,1,3,3,2,3,2
"3082",2038-11-04,1,3,3,2,1,3,3,2,3,2
"3092",2038-11-05,1,3,3,2,1,3,3,2,3,2
"3103",2038-11-06,1,3,3,2,1,3,3,2,3,2
"3113",2038-11-07,1,3,3,2,1,3,3,2,3,3
"3122",2038-11-08,1,3,3,2,1,3,3,2,3,3
"3132",2038-11-09,1,3,3,2,1,3,3,2,3,3
"3142",2038-11-10,1,3,3,2,1,3,3,2,3,3
"3152",2038-11-11,1,3,3,2,1,3,3,2,3,3
"3162",2038-11-12,1,3,3,2,1,3,3,2,3,3
"3172",2038-11-13,1,3,3,2,1,3,3,2,3,3
"3182",2038-11-14,1,3,3,2,1,3,3,2,3,3
"3192",2038-11-15,1,3,3,2,1,3,3,2,3,3
"3202",2038-11-16,1,3,3,2,1,3,3,2,3,3
"3213",2038-11-17,1,3,3,2,1,3,3,2,3,3
"3222",2038-11-18,1,3,3,2,1,3,3,2,3,3
"3232",2038-11-19,1,3,3,2,1,3,3,2,3,3
"3242",2038-11-20,1,3,3,2,1,3,3,2,3,3
"3252",2038-11-21,1,3,3,2,1,3,3,2,3,3
"3262",2038-11-22,1,3,3,2,1,3,3,2,3,3
"3272",2038-11-23,1,3,3,2,1,3,3,2,3,3
"3282",2038-11-24,1,3,3,2,1,3,3,2,3,3
"3292",2038-11-25,1,3,3,2,1,3,3,2,3,3
"3302",2038-11-26,1,3,3,2,1,3,1,2,3,3
"3313",2038-11-27,1,3,3,2,1,3,0,2,3,3
"3322",2038-11-28,1,3,3,2,1,3,0,2,3,3
"3332",2038-11-29,1,3,3,2,1,3,0,2,3,3
"3342",2038-11-30,1,3,3,2,1,3,0,2,3,3
"3352",2038-12-01,1,3,3,2,1,3,1,2,3,3
"3362",2038-12-02,1,3,3,2,1,3,1,2,3,3
"3372",2038-12-03,1,3,3,2,1,3,3,2,3,3
"3382",2038-12-04,1,3,3,2,1,3,3,2,3,3
"3392",2038-12-05,1,3,3,2,1,3,3,2,3,3
"3402",2038-12-06,1,3,3,2,1,3,3,2,3,3
"3413",2038-12-07,1,3,3,2,1,3,3,2,3,3
"3422",2038-12-08,1,3,3,2,1,3,3,2,3,3
"3432",2038-12-09,1,3,3,2,1,3,0,2,3,3
"3442",2038-12-10,1,3,3,2,1,3,0,2,3,3
"3452",2038-12-11,1,3,3,2,1,3,0,2,3,3
"3462",2038-12-12,1,3,3,2,1,3,0,2,3,3
"3472",2038-12-13,1,3,3,2,1,3,0,2,3,3
"3482",2038-12-14,1,3,3,2,1,3,0,2,3,3
"3492",2038-12-15,1,3,3,2,1,3,0,2,3,3
"3502",2038-12-16,1,3,3,2,2,3,1,2,3,3
"3513",2038-12-17,1,3,3,2,2,3,1,2,3,3
"3522",2038-12-18,1,3,3,2,2,3,1,2,3,3
"3532",2038-12-19,1,3,3,2,2,3,1,2,3,3
"3542",2038-12-20,1,3,3,2,2,3,3,2,3,3
"3552",2038-12-21,1,3,3,2,2,3,3,2,3,3
"3562",2038-12-22,1,3,3,2,2,3,3,2,3,3
"3572",2038-12-23,1,3,3,2,2,3,3,2,3,3
"3582",2038-12-24,1,3,3,2,2,3,3,2,3,3
"3592",2038-12-25,1,3,3,2,2,3,3,2,3,3
"3602",2038-12-26,1,3,3,2,2,3,3,2,3,3
"3613",2038-12-27,1,3,3,2,2,3,3,2,3,3
"3622",2038-12-28,1,3,3,2,1,3,3,2,3,3
"3632",2038-12-29,1,3,3,2,1,3,2,2,3,3
"3642",2038-12-30,1,3,3,2,1,3,2,2,3,3
"3652",2038-12-31,1,3,3,2,1,3,1,2,3,3
"3662",2039-01-01,2,3,3,2,1,3,1,2,3,3
"3672",2039-01-02,2,3,3,2,1,3,1,2,3,3
"3682",2039-01-03,2,3,3,2,1,3,0,2,3,3
"3692",2039-01-04,2,3,3,2,1,3,0,2,3,3
"3702",2039-01-05,2,3,3,2,1,3,0,2,3,3
"3713",2039-01-06,2,3,3,2,1,3,0,2,3,3
"3722",2039-01-07,1,3,3,2,1,3,0,2,3,3
"3732",2039-01-08,1,3,3,2,1,3,0,2,3,3
"3742",2039-01-09,1,3,3,2,1,3,0,2,3,3
"3752",2039-01-10,1,3,3,2,1,3,0,2,3,3
"3762",2039-01-11,1,3,3,2,1,3,0,2,3,3
"3772",2039-01-12,1,3,3,2,1,3,0,2,3,3
"3782",2039-01-13,1,3,3,2,1,3,0,2,3,3
"3792",2039-01-14,1,3,3,2,1,3,0,2,3,3
"3802",2039-01-15,1,3,3,2,1,2,0,2,3,3
"3813",2039-01-16,1,3,2,2,0,3,0,2,3,3
"3822",2039-01-17,1,3,2,2,0,3,0,2,3,3
"3832",2039-01-18,1,3,2,2,0,2,0,2,3,3
"3842",2039-01-19,1,2,1,2,0,2,0,2,3,3
"3852",2039-01-20,1,2,1,2,0,2,0,2,3,2
"3862",2039-01-21,1,2,1,2,0,2,0,2,2,1
"3872",2039-01-22,1,2,0,2,0,2,0,2,2,1
"3882",2039-01-23,1,2,0,2,0,1,0,2,2,1
"3892",2039-01-24,1,1,0,2,0,1,0,2,2,1
"3902",2039-01-25,1,1,0,2,0,0,0,2,2,1
"3913",2039-01-26,1,1,0,2,0,0,0,2,1,1
"3922",2039-01-27,1,1,0,2,0,0,0,2,1,1
"3932",2039-01-28,1,1,0,2,0,1,0,2,1,1
"3942",2039-01-29,1,1,0,2,0,1,0,2,1,1
"3952",2039-01-30,1,1,0,2,0,1,0,2,1,1
"3962",2039-01-31,1,1,0,2,0,1,0,2,1,1
"3972",2039-02-01,0,1,0,2,0,1,1,2,1,1
"3982",2039-02-02,0,1,0,2,0,0,0,2,1,1
"3992",2039-02-03,0,1,0,2,0,0,0,2,1,1
"4002",2039-02-04,0,1,0,2,0,1,0,2,1,1
"4013",2039-02-05,0,1,0,2,0,1,0,2,1,1
"4022",2039-02-06,0,1,1,2,0,1,0,2,1,1
"4032",2039-02-07,0,1,1,2,0,1,0,2,1,1
"4042",2039-02-08,0,1,1,2,0,1,0,2,1,1
"4052",2039-02-09,0,1,1,2,0,1,2,2,1,1
"4062",2039-02-10,0,1,1,2,0,1,2,2,1,1
"4072",2039-02-11,0,1,1,2,0,1,3,2,1,1
"4082",2039-02-12,0,2,1,2,0,1,3,2,1,1
"4092",2039-02-13,0,2,1,2,0,1,2,2,1,1
"4103",2039-02-14,0,2,1,2,0,1,2,2,1,1
"4113",2039-02-15,0,2,1,1,0,1,2,1,1,1
"4122",2039-02-16,0,2,2,1,0,1,2,1,1,1
"4132",2039-02-17,0,2,2,1,0,1,2,1,1,1
"4142",2039-02-18,0,1,2,1,0,0,0,1,1,1
"4152",2039-02-19,0,1,2,1,0,0,0,1,1,1
"4162",2039-02-20,0,1,2,1,0,1,0,1,0,1
"4172",2039-02-21,0,1,2,1,0,1,0,1,0,1
"4182",2039-02-22,0,1,2,1,0,1,0,1,0,1
"4192",2039-02-23,0,2,2,1,0,1,0,1,0,1
"4202",2039-02-24,0,2,2,1,0,1,0,1,0,1
"4213",2039-02-25,0,2,2,1,0,1,2,1,1,0
"4222",2039-02-26,0,2,2,1,0,1,2,1,0,0
"4232",2039-02-27,0,2,2,1,0,1,2,1,0,0
"4242",2039-02-28,0,2,2,1,0,1,1,1,0,0
"4252",2039-03-01,0,2,3,1,1,1,1,1,1,0
"4262",2039-03-02,0,2,3,1,1,1,1,1,1,0
"4272",2039-03-03,0,2,3,1,1,1,1,1,1,0
"4282",2039-03-04,0,1,3,1,1,0,0,1,1,0
"4292",2039-03-05,0,1,2,1,1,0,0,1,1,0
"4302",2039-03-06,0,2,2,1,1,0,0,1,1,0
"4313",2039-03-07,0,2,2,1,1,0,0,1,1,0
"4322",2039-03-08,0,2,2,1,1,1,1,1,1,0
"4332",2039-03-09,0,2,2,1,1,0,1,1,1,0
"4342",2039-03-10,0,1,2,1,1,0,1,1,1,0
"4352",2039-03-11,0,1,2,1,1,0,1,1,1,0
"4362",2039-03-12,0,1,2,1,1,0,0,1,1,0
"4372",2039-03-13,0,1,2,1,0,0,0,1,1,0
"4382",2039-03-14,0,1,2,1,0,0,0,1,1,0
"4392",2039-03-15,0,1,1,1,0,0,0,1,1,0
"4402",2039-03-16,0,1,0,1,0,0,0,1,1,0
"4413",2039-03-17,0,1,0,1,0,0,0,1,1,0
"4422",2039-03-18,0,1,0,1,0,0,0,1,1,0
"4432",2039-03-19,0,1,0,1,0,0,0,1,1,0
"4442",2039-03-20,0,1,0,1,0,0,0,1,1,0
"4452",2039-03-21,0,1,0,1,0,0,0,1,1,0
"4462",2039-03-22,0,1,0,1,0,0,0,1,1,0
"4472",2039-03-23,0,1,0,1,0,0,0,1,1,0
"4482",2039-03-24,0,1,0,1,0,0,0,1,1,0
"4492",2039-03-25,0,1,0,1,0,0,0,1,1,0
"4502",2039-03-26,0,1,0,1,0,0,0,1,1,0
"4513",2039-03-27,0,1,0,1,0,0,0,1,1,0
"4522",2039-03-28,0,1,0,1,0,0,0,1,1,0
"4532",2039-03-29,0,1,0,1,0,0,1,1,1,0
"4542",2039-03-30,0,1,1,1,0,0,1,1,1,0
"4552",2039-03-31,0,1,1,1,0,0,1,1,1,0
"4562",2039-04-01,1,1,1,1,1,0,1,1,1,0
"4572",2039-04-02,1,1,1,1,1,0,1,1,1,0
"4582",2039-04-03,1,1,1,1,1,0,1,1,1,0
"4592",2039-04-04,1,1,1,1,1,0,1,1,1,0
"4602",2039-04-05,1,1,1,1,1,0,0,1,1,0
"4613",2039-04-06,1,1,1,1,1,0,0,1,1,0
"4622",2039-04-07,1,1,2,1,1,0,0,1,1,0
"4632",2039-04-08,1,1,2,1,1,0,0,1,1,0
"4642",2039-04-09,1,1,2,1,1,0,0,1,1,0
"4652",2039-04-10,1,1,2,1,1,0,0,1,1,0
"4662",2039-04-11,1,1,2,1,1,0,0,1,1,0
"4672",2039-04-12,1,1,2,1,1,0,0,1,1,0
"4682",2039-04-13,1,1,3,1,1,0,0,1,1,0
"4692",2039-04-14,1,1,3,1,1,0,0,1,0,0
"4702",2039-04-15,1,1,3,1,1,0,0,1,0,0
"4713",2039-04-16,1,1,3,1,1,0,0,1,0,0
"4722",2039-04-17,1,1,3,1,1,0,0,1,0,0
"4732",2039-04-18,1,1,3,1,1,0,0,1,0,0
"4742",2039-04-19,1,1,3,1,1,0,1,1,0,0
"4752",2039-04-20,1,1,3,1,1,0,2,1,0,0
"4762",2039-04-21,1,1,3,1,1,0,2,1,0,0
"4772",2039-04-22,1,1,3,1,1,0,2,1,0,0
"4782",2039-04-23,1,1,3,1,1,0,1,1,0,0
"4792",2039-04-24,1,1,3,1,1,0,1,1,0,0
"4802",2039-04-25,1,1,3,1,1,0,1,1,0,0
"4813",2039-04-26,1,1,3,1,2,0,1,1,0,0
"4822",2039-04-27,1,2,3,1,2,0,1,1,0,0
"4832",2039-04-28,1,2,3,1,2,0,1,1,0,0
"4842",2039-04-29,1,2,3,1,2,1,1,1,0,0
"4852",2039-04-30,1,2,3,1,2,1,2,1,0,0
"4862",2039-05-01,3,2,3,1,3,1,2,1,1,0
"4872",2039-05-02,3,2,3,1,3,1,3,1,1,0
"4882",2039-05-03,3,2,3,1,3,1,3,1,1,0
"4892",2039-05-04,3,2,3,1,3,1,3,1,1,0
"4902",2039-05-05,3,2,3,1,3,1,3,1,1,1
"4913",2039-05-06,3,2,3,1,3,1,3,1,1,1
"4922",2039-05-07,3,2,3,1,3,1,3,1,1,1
"4932",2039-05-08,3,2,3,1,3,1,2,1,1,1
"4942",2039-05-09,3,2,3,1,3,1,1,1,1,1
"4952",2039-05-10,3,2,3,1,3,1,1,1,1,1
"4962",2039-05-11,3,2,3,1,3,1,1,1,1,1
"4972",2039-05-12,3,2,3,1,3,1,1,1,1,1
"4982",2039-05-13,3,2,3,1,3,1,1,1,1,1
"4992",2039-05-14,3,2,3,1,3,1,1,1,1,1
"5002",2039-05-15,3,2,3,1,3,1,3,1,1,1
"5013",2039-05-16,3,2,3,1,3,1,3,1,1,1
"5022",2039-05-17,3,2,3,1,3,1,3,1,1,1
"5032",2039-05-18,3,2,3,1,3,1,3,1,1,1
"5042",2039-05-19,3,2,3,1,3,1,3,1,1,1
"5052",2039-05-20,3,2,3,1,3,1,3,1,1,1
"5062",2039-05-21,3,2,3,1,3,1,3,1,1,1
"5072",2039-05-22,3,2,3,1,3,1,3,1,1,1
"5082",2039-05-23,3,2,3,1,3,1,2,1,1,1
"5092",2039-05-24,3,2,3,1,3,1,2,1,1,1
"5102",2039-05-25,3,2,3,1,3,1,1,1,1,1
"5113",2039-05-26,3,2,3,1,3,1,1,1,1,1
"5122",2039-05-27,3,2,3,1,3,1,1,1,1,1
"5132",2039-05-28,3,2,3,1,3,1,1,1,1,1
"5142",2039-05-29,3,2,3,1,3,1,1,1,1,1
"5152",2039-05-30,3,2,3,1,3,1,3,1,1,1
"5162",2039-05-31,3,2,3,1,3,1,3,1,1,1
"5172",2039-06-01,3,2,3,1,3,1,3,1,2,1
"5182",2039-06-02,3,2,3,1,3,1,3,1,2,1
"5192",2039-06-03,3,2,3,1,3,1,3,1,2,1
"5202",2039-06-04,3,2,3,1,3,1,3,1,2,1
"5213",2039-06-05,3,2,3,1,3,1,3,1,2,1
"5222",2039-06-06,3,2,3,1,3,2,3,1,2,1
"5232",2039-06-07,3,2,3,1,3,2,3,1,2,1
"5242",2039-06-08,3,2,3,1,3,2,3,1,2,1
"5252",2039-06-09,3,2,3,1,3,2,3,1,2,1
"5262",2039-06-10,3,2,3,1,3,2,3,1,2,1
"5272",2039-06-11,3,2,3,1,3,2,3,1,2,1
"5282",2039-06-12,3,2,3,2,3,2,3,2,2,1
"5292",2039-06-13,3,2,3,2,3,2,3,2,2,1
"5302",2039-06-14,3,2,3,2,3,2,1,2,2,1
"5313",2039-06-15,3,2,3,2,3,2,0,2,2,1
"5322",2039-06-16,3,2,3,2,3,2,0,2,2,1
"5332",2039-06-17,3,2,3,2,3,2,0,2,2,1
"5342",2039-06-18,3,2,3,2,3,2,0,2,2,1
"5352",2039-06-19,3,2,3,2,3,2,0,2,2,1
"5362",2039-06-20,3,2,3,2,3,2,0,2,2,1
"5372",2039-06-21,3,2,3,2,3,1,0,2,2,1
"5382",2039-06-22,3,2,3,2,3,1,0,2,2,1
"5392",2039-06-23,3,2,3,2,3,2,0,2,3,1
"5402",2039-06-24,3,2,3,2,3,2,0,2,3,1
"5413",2039-06-25,3,2,3,2,3,2,0,2,3,1
"5422",2039-06-26,3,2,3,2,3,2,0,2,3,1
"5432",2039-06-27,3,2,3,2,3,2,2,2,3,1
"5442",2039-06-28,3,2,3,2,3,2,3,2,3,2
"5452",2039-06-29,3,2,3,2,3,2,3,2,3,2
"5462",2039-06-30,3,3,3,2,3,2,1,2,3,2
"5472",2039-07-01,3,3,3,2,3,2,0,2,3,3
"5482",2039-07-02,3,3,3,2,3,2,0,2,3,3
"5492",2039-07-03,3,3,3,2,3,2,0,2,3,3
"5502",2039-07-04,3,3,3,2,3,2,0,2,3,3
"5513",2039-07-05,3,3,3,2,3,2,0,2,3,3
"5522",2039-07-06,3,3,3,2,3,2,0,2,3,3
"5532",2039-07-07,3,3,3,2,3,2,1,2,3,3
"5542",2039-07-08,3,3,3,2,3,2,1,2,3,3
"5552",2039-07-09,3,3,3,2,3,2,2,2,3,3
"5562",2039-07-10,3,3,3,2,3,2,3,2,3,3
"5572",2039-07-11,3,3,3,2,3,2,3,2,3,3
"5582",2039-07-12,3,3,3,2,3,2,3,2,3,3
"5592",2039-07-13,3,3,3,2,3,2,3,2,3,3
"5602",2039-07-14,3,3,3,2,3,2,3,2,3,3
"5613",2039-07-15,3,3,3,2,3,2,3,3,3,3
"5622",2039-07-16,3,3,3,2,3,2,3,3,3,3
"5632",2039-07-17,3,3,3,2,3,2,3,3,3,3
"5642",2039-07-18,3,3,3,2,3,2,3,3,3,3
"5652",2039-07-19,3,3,3,2,3,2,3,3,3,3
"5662",2039-07-20,3,3,3,2,3,2,3,3,3,3
"5672",2039-07-21,3,3,3,2,3,2,3,3,3,3
"5682",2039-07-22,3,3,3,2,3,2,3,3,3,3
"5692",2039-07-23,3,3,3,2,3,2,3,3,3,3
"5702",2039-07-24,3,3,3,2,3,2,3,3,3,3
"5713",2039-07-25,3,3,3,2,3,2,3,3,3,3
"5722",2039-07-26,3,3,3,2,3,2,2,3,3,3
"5732",2039-07-27,3,3,3,2,3,2,2,3,3,3
"5742",2039-07-28,3,3,3,2,3,2,2,3,3,3
"5752",2039-07-29,3,3,3,2,3,2,2,3,3,3
"5762",2039-07-30,3,3,3,2,3,2,2,3,3,3
"5772",2039-07-31,3,3,3,2,3,2,2,3,3,3
"5782",2039-08-01,3,3,3,2,3,2,2,3,3,3
"5792",2039-08-02,3,3,3,2,3,2,3,3,3,3
"5802",2039-08-03,3,3,3,2,3,2,3,3,3,3
"5812",2039-08-04,3,3,3,2,3,2,3,3,3,3
"5822",2039-08-05,3,3,3,2,3,2,3,3,3,3
"5832",2039-08-06,3,3,3,2,3,2,3,3,3,3
"5841",2039-08-07,3,3,3,2,3,2,3,3,3,3
"5851",2039-08-08,3,3,3,2,3,2,3,3,3,3
"5861",2039-08-09,3,3,3,2,3,2,3,3,3,3
"5871",2039-08-10,3,3,3,2,3,2,3,3,3,3
"5881",2039-08-11,3,3,3,2,3,2,3,3,3,3
"5891",2039-08-12,3,3,3,2,3,2,3,3,3,3
"5901",2039-08-13,3,3,3,2,3,2,3,3,3,3
"5911",2039-08-14,3,3,3,2,3,2,2,3,3,3
"5921",2039-08-15,3,3,3,2,3,2,1,3,3,3
"593",2039-08-16,3,3,3,2,3,2,0,3,3,3
"594",2039-08-17,3,3,3,2,3,2,0,3,3,3
"595",2039-08-18,3,3,3,2,3,2,0,3,3,3
"596",2039-08-19,3,3,3,2,3,2,0,3,3,3
"597",2039-08-20,3,2,3,2,3,2,0,3,3,3
"598",2039-08-21,3,2,3,2,3,2,1,3,3,3
