date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2019-11-06T13:00:00Z,2320,31,26,180,1792,700,63,37,112,542,66,5,416,7,174,13,119,25,120,61,21,34,4,500,502,2,11,7,6,6,5
2019-11-06T14:00:00Z,2292,31,26,178,1782,630,63,37,112,539,65,5,413,7,172,13,117,24,120,61,21,34,4,500,502,2,11,7,6,6,5
2019-11-06T15:00:00Z,2264,30,25,178,1792,595,63,37,110,536,65,5,413,7,172,13,117,24,120,61,21,34,4,500,502,2,11,7,6,5,5
2019-11-06T16:00:00Z,2264,31,25,177,1771,570,63,37,110,528,64,4,410,7,170,12,117,24,120,59,21,34,4,500,502,2,11,8,6,5,5
2019-11-06T17:00:00Z,2264,33,25,177,1760,546,62,36,109,525,64,4,410,7,168,12,117,24,120,59,21,34,4,500,502,2,11,7,6,5,6
2019-11-06T18:00:00Z,2236,41,25,177,1750,525,62,36,109,522,64,4,406,7,168,12,117,24,120,61,21,34,4,500,502,2,11,7,6,5,6
2019-11-06T19:00:00Z,2208,43,25,175,1750,507,62,36,109,522,63,4,406,7,168,12,117,24,120,61,21,34,4,500,502,2,11,7,6,5,6
2019-11-06T20:00:00Z,2208,40,24,174,1740,483,62,36,107,518,63,4,402,7,166,12,117,24,120,59,21,34,4,500,502,2,11,7,6,5,6
2019-11-06T21:00:00Z,2180,35,24,172,1718,465,61,36,107,514,62,4,399,7,166,12,117,24,120,59,21,34,4,500,502,2,10,7,6,5,6
2019-11-06T22:00:00Z,2152,33,24,172,1698,444,61,36,106,511,62,4,399,7,164,12,117,24,120,59,21,33,4,500,502,2,10,7,6,5,6
2019-11-06T23:00:00Z,2128,33,24,172,1676,304,61,36,106,507,62,4,396,7,162,12,117,23,120,61,21,33,4,500,502,2,10,7,6,5,5
2019-11-07T00:00:00Z,2100,31,24,170,1656,310,61,36,105,507,61,4,392,7,162,12,117,23,120,59,21,33,4,500,502,2,10,7,6,5,5
2019-11-07T01:00:00Z,2076,31,23,169,1656,374,62,36,104,504,61,4,388,7,162,12,117,23,120,61,21,33,4,500,502,2,10,7,6,5,5
2019-11-07T02:00:00Z,2076,31,23,169,1656,406,62,37,102,500,61,4,385,7,162,12,117,23,120,61,21,33,4,500,502,2,10,7,6,5,5
2019-11-07T03:00:00Z,2047,32,23,167,1656,424,62,37,102,500,60,4,385,7,161,12,117,23,120,61,21,33,4,500,502,2,10,7,6,6,5
2019-11-07T04:00:00Z,2047,31,23,166,1656,444,62,36,102,493,60,4,382,7,159,12,117,23,120,61,21,32,4,500,502,2,10,7,6,6,5
2019-11-07T05:00:00Z,2023,33,22,166,1645,465,62,NA,101,490,60,4,382,7,159,12,117,23,120,61,21,32,4,500,502,2,10,7,6,5,5
2019-11-07T06:00:00Z,2023,33,22,164,1614,479,62,NA,101,486,60,4,382,7,157,11,117,23,120,61,21,32,4,500,502,2,10,7,6,5,5
2019-11-07T07:00:00Z,1998,33,22,164,1582,500,62,NA,99,486,59,4,382,7,157,11,117,23,120,61,21,32,4,500,502,2,10,7,6,5,5
2019-11-07T08:00:00Z,1974,33,22,162,1561,522,62,NA,99,483,59,4,378,7,157,11,117,23,120,61,21,32,4,500,502,2,10,7,6,5,4
2019-11-07T09:00:00Z,1974,32,22,162,1540,542,62,NA,99,479,58,4,374,6,155,11,114,23,120,61,21,32,4,500,502,2,10,7,6,5,4
2019-11-07T10:00:00Z,1949,31,22,161,1530,564,62,NA,99,476,58,4,374,6,155,11,114,22,120,61,21,32,4,500,502,2,10,7,6,5,5
2019-11-07T11:00:00Z,1925,30,22,159,1519,570,61,NA,101,476,58,4,374,6,155,11,114,22,120,61,21,32,4,500,502,1,10,7,6,5,5
2019-11-07T12:00:00Z,1925,28,22,158,1508,640,61,NA,99,472,57,4,374,6,153,11,114,22,120,61,21,32,4,500,502,1,10,7,6,5,5
2019-11-07T13:00:00Z,1925,28,22,158,1491,658,61,NA,98,469,57,4,374,6,157,11,114,22,120,61,21,32,4,500,502,1,10,7,6,5,5
2019-11-07T14:00:00Z,1900,27,22,158,1480,598,61,NA,98,469,57,4,374,6,152,11,114,22,120,59,21,32,4,500,502,1,10,7,6,5,5
2019-11-07T15:00:00Z,1876,27,22,156,1470,564,61,NA,97,465,56,4,371,6,150,11,114,22,120,61,21,32,4,500,502,1,10,7,6,5,5
2019-11-07T16:00:00Z,1876,28,22,156,1470,539,61,NA,97,465,56,3,368,6,150,11,114,22,120,61,21,32,4,500,502,1,10,7,6,5,5
2019-11-07T17:00:00Z,1851,29,22,158,1470,514,61,NA,97,462,56,3,368,6,148,11,114,22,120,61,21,31,4,500,502,1,10,7,6,5,5
2019-11-07T18:00:00Z,1851,33,22,156,1480,493,61,35,97,458,56,3,368,6,148,11,114,22,120,61,21,31,4,500,502,1,10,7,6,5,5
2019-11-07T19:00:00Z,1851,33,22,156,1491,441,60,35,97,458,56,3,368,6,148,11,114,22,120,61,21,31,4,500,502,1,10,7,6,5,5
2019-11-07T20:00:00Z,1827,32,22,155,1508,430,60,35,97,458,56,4,364,6,146,11,114,22,120,61,21,31,4,500,501,1,10,7,6,5,5
2019-11-07T21:00:00Z,1827,32,21,153,1508,420,60,36,97,458,56,4,364,6,146,11,114,22,120,61,21,31,4,500,501,1,10,7,6,5,5
2019-11-07T22:00:00Z,1827,31,21,155,1498,406,61,35,98,455,56,4,364,6,145,11,114,22,120,61,21,31,4,500,501,1,10,7,6,5,5
2019-11-07T23:00:00Z,1802,31,21,155,1491,295,61,35,97,455,56,4,360,6,145,11,114,22,120,61,20,31,4,500,501,1,11,7,6,5,5
2019-11-08T00:00:00Z,1778,31,21,155,1470,289,62,35,97,455,56,4,360,6,145,11,114,22,120,61,20,31,4,500,501,1,11,7,6,5,4
2019-11-08T01:00:00Z,1778,32,21,155,1460,345,62,35,98,451,56,4,360,6,145,11,114,21,120,61,20,31,4,500,501,1,11,7,6,5,4
2019-11-08T02:00:00Z,1778,31,22,155,1460,364,63,36,98,451,55,4,357,6,143,11,114,22,120,61,20,30,4,500,501,1,11,7,6,5,4
2019-11-08T03:00:00Z,1778,31,22,155,1449,378,63,36,98,448,55,3,354,6,143,11,114,22,120,61,20,30,4,500,501,1,11,7,6,5,4
2019-11-08T04:00:00Z,1754,31,22,153,1438,392,64,36,99,448,55,3,354,6,141,11,114,21,120,61,20,30,4,500,501,1,11,7,6,5,4
2019-11-08T05:00:00Z,1732,33,22,153,1449,402,64,35,99,441,54,3,350,6,141,11,114,21,120,61,20,30,4,500,501,1,11,7,6,5,4
2019-11-08T06:00:00Z,1754,33,22,152,1400,416,64,34,101,438,54,3,349,6,141,11,114,21,120,61,20,31,4,500,501,1,12,7,6,6,4
2019-11-08T07:00:00Z,1732,34,22,150,1368,430,64,34,101,438,54,3,349,6,141,11,114,21,120,61,20,31,4,500,501,1,12,7,7,6,4
2019-11-08T08:00:00Z,1708,34,22,150,1320,455,65,34,102,434,54,3,349,6,139,11,114,21,120,61,20,31,4,500,501,1,12,7,7,5,5
2019-11-08T09:00:00Z,1684,33,22,148,1340,479,66,34,104,434,52,3,342,6,139,10,112,21,120,61,20,31,4,500,501,1,12,7,7,6,5
2019-11-08T10:00:00Z,1684,33,22,148,1320,504,66,34,104,430,52,3,347,6,138,10,114,21,120,61,20,31,4,500,501,1,12,7,6,5,5
2019-11-08T11:00:00Z,1662,31,22,148,1281,514,69,34,106,430,52,3,347,6,138,10,114,21,120,61,20,31,4,500,501,1,12,7,6,6,5
2019-11-08T12:00:00Z,1684,30,22,148,1358,581,69,34,106,430,52,3,344,6,138,10,114,21,120,61,20,32,4,500,501,1,11,7,6,5,5
2019-11-08T13:00:00Z,1638,28,22,147,1320,550,68,34,107,427,51,3,344,6,136,10,114,21,120,61,20,32,4,500,501,1,11,7,6,5,5
2019-11-08T14:00:00Z,1662,28,22,148,1270,522,66,35,109,424,51,3,344,6,136,10,114,21,120,61,20,33,4,500,501,1,11,7,6,5,5
2019-11-08T15:00:00Z,1708,28,22,148,1298,493,66,36,110,420,51,3,337,6,134,10,114,21,120,61,20,34,4,500,501,1,11,7,6,5,5
2019-11-08T16:00:00Z,1638,29,21,150,1298,472,65,36,110,416,51,3,344,6,134,10,112,21,120,61,20,35,4,500,501,1,11,7,6,5,5
2019-11-08T17:00:00Z,1638,31,21,150,1270,458,65,35,110,416,51,3,340,6,133,10,114,21,120,61,20,36,4,500,501,1,11,7,6,5,5
2019-11-08T18:00:00Z,1662,33,21,150,1298,441,64,36,109,413,50,3,340,6,133,10,114,21,120,61,20,36,4,500,501,1,11,7,6,5,5
2019-11-08T19:00:00Z,1638,33,21,152,1309,430,64,35,107,413,50,3,337,6,133,10,112,21,120,61,20,37,4,500,501,1,10,7,6,5,5
2019-11-08T20:00:00Z,1614,33,21,152,1309,420,64,35,107,413,50,3,337,6,131,10,112,21,120,59,20,38,4,500,501,1,10,7,6,5,5
2019-11-08T21:00:00Z,1614,32,21,152,1358,410,64,35,106,410,50,3,335,6,130,10,112,21,120,61,20,39,4,500,501,1,10,7,6,5,5
2019-11-08T22:00:00Z,1592,31,21,152,1348,396,65,35,105,410,50,3,335,6,130,10,112,21,120,61,20,40,4,500,501,1,10,7,6,5,5
2019-11-08T23:00:00Z,1568,31,21,152,1330,320,66,35,104,406,50,3,332,6,128,10,112,21,120,61,20,40,4,500,501,1,10,7,6,5,5
2019-11-09T00:00:00Z,1547,31,21,152,1309,326,66,35,102,406,50,3,330,6,128,10,112,21,120,61,20,40,4,500,501,1,10,6,6,5,4
2019-11-09T01:00:00Z,1547,30,21,150,1298,345,66,35,101,406,50,3,328,6,128,9,112,21,120,61,20,41,4,500,501,1,10,6,6,5,4
2019-11-09T02:00:00Z,1547,31,21,150,1298,354,66,36,101,402,50,3,326,6,128,9,112,21,120,61,20,41,4,500,501,1,10,6,6,5,5
2019-11-09T03:00:00Z,1526,30,21,150,1309,360,66,36,99,402,50,3,326,6,128,9,112,21,120,61,20,41,4,500,501,1,10,6,6,5,6
2019-11-09T04:00:00Z,1526,30,21,150,1320,364,66,36,99,399,50,3,323,6,126,9,112,21,120,61,20,41,4,500,501,1,10,6,6,5,6
2019-11-09T05:00:00Z,1502,31,21,148,1330,368,66,35,98,399,49,3,323,6,128,9,112,21,120,61,20,40,4,500,501,1,10,6,6,5,6
2019-11-09T06:00:00Z,1502,31,20,148,1330,374,66,34,98,396,49,3,323,6,126,9,112,21,120,61,20,40,4,500,501,1,10,6,6,5,5
2019-11-09T07:00:00Z,1502,31,20,148,1320,382,66,33,98,396,49,3,323,6,126,9,112,21,120,61,20,40,3,500,501,1,10,6,6,5,5
2019-11-09T08:00:00Z,1502,30,20,147,1309,388,66,33,98,396,49,3,321,6,126,9,112,21,120,61,20,39,3,500,501,1,10,7,6,5,5
2019-11-09T09:00:00Z,1502,30,20,147,1309,406,66,33,98,396,49,3,323,6,126,9,112,21,120,61,20,39,3,500,501,1,10,7,6,5,5
2019-11-09T10:00:00Z,1480,28,20,147,1298,430,66,33,98,392,49,3,321,6,126,9,112,21,120,61,20,38,3,500,501,1,10,7,6,5,5
2019-11-09T11:00:00Z,1480,28,20,146,1298,455,66,33,98,392,48,3,318,6,125,9,112,21,120,61,20,38,3,500,501,1,10,6,6,5,5
2019-11-09T12:00:00Z,1480,27,20,146,1288,472,65,33,97,392,48,3,318,6,125,9,112,21,120,61,20,38,3,500,501,1,10,6,6,5,4
2019-11-09T13:00:00Z,1480,25,20,146,1270,539,65,33,97,388,48,3,316,6,125,9,112,21,120,61,20,37,3,500,501,1,10,7,6,5,4
2019-11-09T14:00:00Z,1460,25,20,146,1239,518,65,33,97,388,48,3,318,5,123,9,112,21,120,61,20,36,3,500,501,1,10,6,6,5,4
2019-11-09T15:00:00Z,1460,25,20,146,1222,479,65,34,97,388,48,3,318,5,123,9,112,21,120,61,20,36,3,500,501,1,10,7,6,5,4
2019-11-09T16:00:00Z,1480,25,20,147,1194,455,65,34,97,385,47,3,318,5,121,9,110,21,120,61,20,36,3,500,501,1,10,7,6,5,4
2019-11-09T17:00:00Z,1480,25,20,147,1194,434,64,34,96,385,47,3,318,5,121,9,110,21,120,61,20,36,3,500,501,1,10,7,6,5,4
2019-11-09T18:00:00Z,1480,26,20,148,1200,420,64,34,96,385,47,3,316,5,121,9,110,21,120,61,20,35,3,500,501,1,10,7,6,5,4
2019-11-09T19:00:00Z,1480,29,20,150,1200,406,63,33,96,382,47,3,318,5,120,9,110,21,120,61,20,34,3,500,501,1,10,7,6,5,3
2019-11-09T20:00:00Z,1460,31,20,152,1222,396,63,34,96,382,47,3,316,5,120,9,110,20,120,61,20,34,3,500,501,1,10,7,6,5,3
2019-11-09T21:00:00Z,1438,31,20,152,1239,382,63,34,94,378,46,3,314,5,120,9,110,20,120,59,20,34,3,500,501,1,10,7,6,5,3
2019-11-09T22:00:00Z,1460,31,20,153,1239,371,63,34,93,378,46,3,312,5,118,9,110,20,120,59,20,34,3,500,501,1,10,6,6,5,3
2019-11-09T23:00:00Z,1460,31,20,153,1239,295,63,33,94,374,46,3,310,5,118,9,110,20,120,59,20,34,3,500,501,1,10,6,6,5,3
2019-11-10T00:00:00Z,1438,30,20,152,1222,284,62,33,93,374,46,3,312,5,118,9,110,20,120,61,20,33,3,500,501,1,10,6,6,5,3
2019-11-10T01:00:00Z,1438,31,20,150,1200,313,63,33,92,374,46,3,310,5,118,9,110,20,120,61,20,33,3,500,501,1,10,6,6,5,3
2019-11-10T02:00:00Z,1438,29,20,148,1194,320,62,34,92,371,46,3,312,5,118,9,110,20,120,59,20,33,3,500,501,1,10,6,6,5,3
2019-11-10T03:00:00Z,1418,29,20,148,1200,322,62,34,92,371,46,3,310,5,118,9,110,20,120,59,20,32,3,500,501,1,10,6,6,5,3
2019-11-10T04:00:00Z,1418,29,20,147,1211,326,63,34,91,371,45,3,310,5,118,9,110,20,120,59,20,32,3,500,501,1,10,6,6,5,3
2019-11-10T05:00:00Z,1393,30,20,146,1222,329,63,34,91,371,45,3,308,5,117,9,110,20,120,61,20,32,3,500,501,1,10,6,6,5,3
2019-11-10T06:00:00Z,1418,28,20,146,1232,338,63,33,91,371,45,3,308,5,117,9,110,20,120,59,20,32,3,500,501,1,10,6,6,5,3
2019-11-10T07:00:00Z,1393,29,20,144,1232,345,63,33,91,368,45,3,308,5,117,9,110,20,120,59,20,32,3,500,501,1,10,6,6,5,3
2019-11-10T08:00:00Z,1393,29,20,143,1222,350,62,33,89,368,45,3,305,5,117,9,110,20,120,59,20,31,3,500,501,1,10,6,6,5,3
2019-11-10T09:00:00Z,1372,28,20,141,1211,360,62,33,89,368,45,3,305,5,117,9,107,20,120,61,20,31,3,500,501,1,10,6,6,5,3
2019-11-10T10:00:00Z,1351,28,20,141,1211,368,62,32,89,364,45,3,305,5,117,9,107,20,120,61,20,31,3,500,501,1,10,6,6,5,3
2019-11-10T11:00:00Z,1351,26,20,140,1211,382,61,32,89,364,44,3,305,5,117,9,107,20,120,61,20,31,3,500,501,1,10,6,6,5,3
2019-11-10T12:00:00Z,1351,25,20,139,1194,396,61,32,88,364,44,3,303,5,117,9,110,20,120,61,20,30,3,500,501,1,10,6,6,5,3
2019-11-10T13:00:00Z,1351,25,20,139,1183,472,61,32,88,360,44,3,303,5,117,9,110,20,120,59,20,30,3,500,501,1,10,6,6,5,3
2019-11-10T14:00:00Z,1330,24,19,139,1155,476,61,32,88,360,44,3,301,5,115,9,110,20,120,61,20,30,3,500,501,1,10,7,6,5,3
2019-11-10T15:00:00Z,1330,23,19,137,1134,448,61,33,88,360,44,3,301,5,115,9,107,20,120,61,20,30,3,500,501,1,10,7,6,5,3
2019-11-10T16:00:00Z,1330,23,19,137,1116,438,60,33,87,357,44,3,301,5,114,9,107,20,120,59,20,30,3,500,501,1,10,7,6,5,3
2019-11-10T17:00:00Z,1330,23,19,136,1096,430,60,32,87,357,43,3,301,5,114,9,107,19,120,80,20,30,3,500,501,1,10,7,6,5,3
2019-11-10T18:00:00Z,1351,25,19,136,1088,420,60,33,87,357,43,3,301,5,114,9,107,19,120,80,20,30,3,500,501,1,10,7,6,5,3
2019-11-10T19:00:00Z,1330,26,19,136,1078,413,60,32,86,357,43,3,301,5,112,9,107,19,120,80,20,30,3,500,501,1,10,6,6,5,3
2019-11-10T20:00:00Z,1309,30,19,136,1088,402,60,32,86,357,43,2,301,5,112,8,107,19,120,79,20,30,3,500,501,1,10,7,6,5,3
2019-11-10T21:00:00Z,1330,31,19,136,1096,392,59,33,86,357,43,2,299,5,112,9,107,19,120,80,20,30,3,500,501,1,10,6,6,5,3
2019-11-10T22:00:00Z,1330,31,19,136,1116,378,59,33,86,357,43,2,299,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-10T23:00:00Z,1330,31,19,136,1127,301,59,32,86,357,43,2,296,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-11T00:00:00Z,1330,31,19,134,1127,287,59,32,85,357,43,2,296,5,112,8,107,19,120,79,20,30,3,500,501,1,10,7,6,5,3
2019-11-11T01:00:00Z,1309,30,19,133,1127,310,59,32,85,354,43,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,10,7,6,5,3
2019-11-11T02:00:00Z,1309,29,19,133,1127,316,60,32,84,354,43,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-11T03:00:00Z,1309,28,19,132,1116,313,60,33,84,354,43,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-11T04:00:00Z,1309,30,19,132,1116,310,60,33,84,354,43,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-11T05:00:00Z,1309,29,19,132,1116,310,60,32,83,354,43,2,296,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-11T06:00:00Z,1309,30,19,132,1116,313,60,32,83,349,42,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,10,6,6,5,3
2019-11-11T07:00:00Z,1309,30,19,132,1106,320,61,32,83,349,42,2,296,5,112,8,107,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T08:00:00Z,1288,29,18,130,1096,322,61,32,82,349,42,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T09:00:00Z,1288,28,18,129,1088,329,60,32,82,349,42,2,294,5,112,8,107,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T10:00:00Z,1288,27,18,127,1078,338,60,32,82,349,42,2,294,5,111,8,107,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T11:00:00Z,1270,26,18,127,1068,348,60,32,82,345,42,2,294,5,111,8,107,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T12:00:00Z,1250,25,18,127,1068,357,59,31,83,345,42,2,294,5,111,8,107,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T13:00:00Z,1250,25,18,127,1060,430,59,32,83,345,42,2,294,5,111,8,107,18,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T14:00:00Z,1250,24,18,126,1050,406,58,32,83,345,41,2,292,5,111,8,114,19,120,80,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T15:00:00Z,NA,23,18,126,1043,396,58,33,82,345,41,2,294,5,111,8,117,19,120,79,20,30,3,500,501,1,9,6,5,5,3
2019-11-11T16:00:00Z,1228,23,18,125,1032,392,57,34,82,342,41,2,292,5,109,8,119,19,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T17:00:00Z,1228,25,18,125,1032,392,57,33,82,342,41,2,292,5,109,8,124,19,120,79,20,30,3,500,501,1,9,6,5,5,3
2019-11-11T18:00:00Z,1228,28,18,125,1026,392,57,34,82,342,41,2,294,5,109,8,124,19,120,80,20,30,3,500,501,1,9,6,5,5,3
2019-11-11T19:00:00Z,1228,29,17,125,1032,388,57,33,82,342,41,2,294,5,109,8,127,18,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T20:00:00Z,1228,28,17,125,1026,385,56,34,82,342,41,2,294,5,108,8,127,18,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T21:00:00Z,1208,29,17,125,1060,378,56,34,81,342,41,2,292,5,108,8,127,18,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T22:00:00Z,1208,28,17,125,1078,374,56,34,81,342,41,2,290,5,108,8,127,18,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-11T23:00:00Z,1208,28,17,125,1088,313,56,33,81,342,41,2,290,5,106,8,127,18,120,79,20,30,3,500,501,1,9,6,5,5,3
2019-11-12T00:00:00Z,1208,28,18,125,1088,320,56,33,80,339,41,2,290,5,106,8,127,18,120,79,20,30,3,500,501,1,9,6,5,5,3
2019-11-12T01:00:00Z,1208,28,18,125,1088,335,56,33,80,339,41,2,286,5,106,8,127,18,120,80,20,30,3,500,501,1,9,6,6,5,3
2019-11-12T02:00:00Z,1208,28,17,123,1106,342,56,33,79,339,41,2,288,5,106,8,127,18,120,79,20,30,3,500,501,1,9,6,6,5,3
2019-11-12T03:00:00Z,1208,27,17,123,1116,342,57,33,79,339,41,2,288,5,106,8,127,18,120,79,20,30,3,500,501,1,9,6,5,5,3
2019-11-12T04:00:00Z,1208,28,17,123,1127,335,57,34,78,339,41,2,288,5,106,8,127,18,120,79,20,30,3,500,501,1,9,6,5,5,3
2019-11-12T05:00:00Z,1190,30,17,123,1144,329,58,33,78,339,41,2,290,5,106,8,127,18,120,79,20,29,3,500,501,1,9,6,5,5,3
2019-11-12T06:00:00Z,1208,29,17,123,1155,326,58,33,78,339,41,2,292,5,106,8,127,18,120,80,20,29,3,500,501,1,9,6,6,5,3
2019-11-12T07:00:00Z,1208,31,17,123,1162,320,58,32,78,339,41,2,294,5,105,8,127,18,120,80,20,29,3,500,501,1,9,6,6,5,3
2019-11-12T08:00:00Z,1190,29,17,122,1162,316,58,33,78,339,41,2,296,5,105,8,127,18,120,80,20,29,3,500,501,1,9,6,5,5,3
2019-11-12T09:00:00Z,1190,28,17,122,1144,316,58,32,79,339,41,2,296,5,105,8,129,18,120,80,20,29,3,500,501,1,9,6,6,5,3
2019-11-12T10:00:00Z,1208,28,18,122,1144,320,59,32,78,339,41,2,299,5,104,8,129,18,120,79,20,29,3,500,501,1,10,6,6,5,3
2019-11-12T11:00:00Z,1190,27,18,122,1116,329,58,32,80,339,41,2,303,5,104,8,129,18,120,80,20,29,3,500,501,1,10,6,6,5,3
2019-11-12T12:00:00Z,1190,25,18,122,1050,378,58,32,79,339,41,2,303,5,104,8,127,18,120,79,20,29,3,500,501,1,10,7,6,5,3
2019-11-12T13:00:00Z,1169,25,19,122,1026,420,58,31,79,336,41,2,303,5,104,8,127,18,120,80,20,29,3,500,501,1,10,6,6,5,3
2019-11-12T14:00:00Z,1190,25,19,122,997,402,58,32,80,336,41,2,301,5,104,8,127,18,120,62,20,29,3,500,501,1,10,7,6,5,3
2019-11-12T15:00:00Z,1208,25,19,122,1008,399,59,32,80,336,41,2,301,5,102,8,127,18,120,59,20,29,3,500,501,1,10,7,6,5,3
2019-11-12T16:00:00Z,1208,25,19,121,973,399,58,33,80,336,41,2,301,5,102,8,124,18,120,59,20,29,3,500,501,1,10,7,6,5,3
2019-11-12T17:00:00Z,1208,27,19,121,955,399,58,32,79,336,41,2,301,5,102,8,127,18,120,59,20,29,3,500,501,1,10,7,6,5,4
2019-11-12T18:00:00Z,1228,32,19,121,913,392,58,34,79,332,41,2,292,5,101,8,127,18,120,61,20,29,3,500,501,1,10,7,6,6,4
2019-11-12T19:00:00Z,1228,32,19,121,906,385,57,32,79,332,41,2,294,5,101,8,127,18,120,59,20,29,3,500,501,1,10,7,6,5,4
2019-11-12T20:00:00Z,1309,32,19,119,920,378,57,33,79,332,41,2,301,5,101,8,127,17,120,59,20,29,3,500,501,1,10,7,6,5,4
2019-11-12T21:00:00Z,1228,31,19,119,920,371,57,33,79,329,41,2,299,5,101,8,127,17,120,59,20,29,3,500,501,1,10,7,6,5,4
2019-11-12T22:00:00Z,1208,31,19,119,948,360,57,33,79,329,41,2,299,5,99,8,124,17,120,61,20,29,3,500,501,1,10,7,6,5,4
2019-11-12T23:00:00Z,1208,31,19,119,955,292,57,32,79,329,41,2,299,5,101,8,124,17,120,59,20,29,3,500,501,1,10,7,6,5,4
2019-11-13T00:00:00Z,1270,30,19,119,980,278,57,32,78,329,41,2,296,5,99,8,127,18,120,59,20,29,3,500,501,1,10,6,6,5,4
2019-11-13T01:00:00Z,1228,31,19,119,1026,298,57,32,78,329,40,2,294,5,99,8,127,18,120,59,20,30,3,500,501,1,10,7,6,5,3
2019-11-13T02:00:00Z,1250,31,19,119,1032,301,58,32,78,329,40,2,294,5,98,8,127,18,120,59,20,30,3,500,501,1,10,7,6,5,3
2019-11-13T03:00:00Z,1228,30,19,119,1043,298,58,33,77,329,40,2,294,5,98,8,124,18,120,59,20,30,3,500,501,1,10,6,6,5,3
2019-11-13T04:00:00Z,1250,30,19,119,1050,292,58,33,77,329,40,2,292,5,98,8,127,18,120,59,20,31,3,500,501,1,10,6,6,5,3
2019-11-13T05:00:00Z,1250,31,19,119,1060,292,58,32,77,332,40,2,292,5,98,8,124,17,120,61,20,31,3,500,501,1,10,6,6,5,3
2019-11-13T06:00:00Z,1250,31,19,119,1068,289,58,32,77,332,40,2,290,5,98,8,124,17,120,59,20,32,3,500,501,1,10,6,6,5,3
2019-11-13T07:00:00Z,1250,32,19,119,1060,292,57,31,77,336,40,2,290,5,98,8,124,17,120,59,20,32,3,500,501,1,10,6,6,5,3
2019-11-13T08:00:00Z,1228,31,19,118,1050,295,58,32,77,336,40,2,290,5,98,8,124,17,120,59,20,32,3,500,501,1,9,6,6,5,3
2019-11-13T09:00:00Z,1228,30,19,118,1050,298,57,31,77,336,40,2,292,5,98,8,124,17,120,59,20,32,3,500,501,1,9,6,6,5,3
2019-11-13T10:00:00Z,1228,28,18,118,1050,307,57,31,77,336,40,2,290,5,98,8,122,17,120,59,20,32,3,500,501,1,9,6,6,5,3
2019-11-13T11:00:00Z,1208,28,18,117,1050,313,57,31,77,339,39,2,292,5,98,8,119,17,120,59,20,32,3,500,501,1,9,6,5,5,3
2019-11-13T12:00:00Z,NA,NA,NA,NA,NA,371,57,NA,NA,339,NA,2,292,5,NA,NA,114,17,120,61,20,32,3,500,501,1,NA,NA,NA,NA,NA
