agency,site_no,site,description,date_time,flow,comments
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-17T00:00:00Z,787,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-18T00:00:00Z,773,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-19T00:00:00Z,759,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-20T00:00:00Z,1760,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-21T00:00:00Z,1360,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-22T00:00:00Z,1070,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-23T00:00:00Z,935,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-24T00:00:00Z,849,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-25T00:00:00Z,1020,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-26T00:00:00Z,846,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-27T00:00:00Z,756,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-28T00:00:00Z,722,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-29T00:00:00Z,667,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-06-30T00:00:00Z,1790,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-01T00:00:00Z,3870,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-02T00:00:00Z,2890,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-03T00:00:00Z,1640,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-04T00:00:00Z,1330,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-05T00:00:00Z,1360,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-06T00:00:00Z,1080,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-07T00:00:00Z,1420,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-08T00:00:00Z,1720,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-09T00:00:00Z,1690,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-10T00:00:00Z,1310,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-11T00:00:00Z,1280,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-12T00:00:00Z,1290,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-13T00:00:00Z,1110,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-14T00:00:00Z,1010,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-15T00:00:00Z,951,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-16T00:00:00Z,909,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-17T00:00:00Z,884,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-18T00:00:00Z,798,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-19T00:00:00Z,746,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-20T00:00:00Z,631,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-21T00:00:00Z,611,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-22T00:00:00Z,717,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-23T00:00:00Z,799,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-24T00:00:00Z,725,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-25T00:00:00Z,660,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-26T00:00:00Z,625,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-27T00:00:00Z,605,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-28T00:00:00Z,594,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-29T00:00:00Z,573,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-30T00:00:00Z,586,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-07-31T00:00:00Z,660,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-01T00:00:00Z,684,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-02T00:00:00Z,620,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-03T00:00:00Z,585,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-04T00:00:00Z,528,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-05T00:00:00Z,497,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-06T00:00:00Z,484,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-07T00:00:00Z,482,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-08T00:00:00Z,475,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-09T00:00:00Z,447,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-10T00:00:00Z,428,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-11T00:00:00Z,424,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-12T00:00:00Z,414,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-13T00:00:00Z,414,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-14T00:00:00Z,459,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-15T00:00:00Z,492,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-16T00:00:00Z,487,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-17T00:00:00Z,429,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-18T00:00:00Z,410,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-19T00:00:00Z,407,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-20T00:00:00Z,408,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-21T00:00:00Z,445,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-22T00:00:00Z,421,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-23T00:00:00Z,463,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-24T00:00:00Z,534,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-25T00:00:00Z,1140,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-26T00:00:00Z,463,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-27T00:00:00Z,373,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-28T00:00:00Z,396,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-29T00:00:00Z,385,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-30T00:00:00Z,361,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-08-31T00:00:00Z,348,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-01T00:00:00Z,343,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-02T00:00:00Z,408,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-03T00:00:00Z,385,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-04T00:00:00Z,358,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-05T00:00:00Z,343,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-06T00:00:00Z,339,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-07T00:00:00Z,335,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-08T00:00:00Z,332,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-09T00:00:00Z,327,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-10T00:00:00Z,332,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-11T00:00:00Z,333,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-12T00:00:00Z,328,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-13T00:00:00Z,327,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-14T00:00:00Z,349,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-15T00:00:00Z,1040,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-16T00:00:00Z,430,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-17T00:00:00Z,322,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-18T00:00:00Z,315,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-19T00:00:00Z,309,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-20T00:00:00Z,307,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-21T00:00:00Z,307,
USGS,01603000,nbp_cumb,"North Branch Potomac River near Cumberland, MD",2019-09-22T00:00:00Z,307,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-01T00:00:00Z,324,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-02T00:00:00Z,311,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-03T00:00:00Z,380,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-04T00:00:00Z,1510,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-05T00:00:00Z,3320,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-06T00:00:00Z,4870,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-07T00:00:00Z,1320,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-08T00:00:00Z,927,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-09T00:00:00Z,752,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-10T00:00:00Z,644,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-11T00:00:00Z,614,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-12T00:00:00Z,785,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-13T00:00:00Z,1120,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-14T00:00:00Z,1270,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-15T00:00:00Z,844,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-16T00:00:00Z,666,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-17T00:00:00Z,571,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-18T00:00:00Z,503,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-19T00:00:00Z,459,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-20T00:00:00Z,443,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-21T00:00:00Z,401,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-22T00:00:00Z,368,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-23T00:00:00Z,358,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-24T00:00:00Z,355,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-25T00:00:00Z,334,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-26T00:00:00Z,354,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-27T00:00:00Z,338,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-28T00:00:00Z,354,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-29T00:00:00Z,349,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-30T00:00:00Z,302,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-05-31T00:00:00Z,293,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-01T00:00:00Z,277,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-02T00:00:00Z,279,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-03T00:00:00Z,270,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-04T00:00:00Z,252,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-05T00:00:00Z,244,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-06T00:00:00Z,249,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-07T00:00:00Z,242,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-08T00:00:00Z,232,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-09T00:00:00Z,227,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-10T00:00:00Z,241,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-11T00:00:00Z,253,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-12T00:00:00Z,229,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-13T00:00:00Z,248,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-14T00:00:00Z,265,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-15T00:00:00Z,232,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-16T00:00:00Z,220,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-17T00:00:00Z,217,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-18T00:00:00Z,204,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-19T00:00:00Z,203,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-20T00:00:00Z,201,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-21T00:00:00Z,193,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-22T00:00:00Z,187,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-23T00:00:00Z,179,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-24T00:00:00Z,175,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-25T00:00:00Z,220,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-26T00:00:00Z,202,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-27T00:00:00Z,182,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-28T00:00:00Z,187,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-29T00:00:00Z,184,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-06-30T00:00:00Z,194,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-01T00:00:00Z,170,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-02T00:00:00Z,165,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-03T00:00:00Z,159,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-04T00:00:00Z,157,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-05T00:00:00Z,286,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-06T00:00:00Z,211,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-07T00:00:00Z,184,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-08T00:00:00Z,651,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-09T00:00:00Z,321,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-10T00:00:00Z,233,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-11T00:00:00Z,207,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-12T00:00:00Z,241,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-13T00:00:00Z,202,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-14T00:00:00Z,181,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-15T00:00:00Z,170,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-16T00:00:00Z,163,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-17T00:00:00Z,170,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-18T00:00:00Z,176,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-19T00:00:00Z,160,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-20T00:00:00Z,150,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-21T00:00:00Z,145,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-22T00:00:00Z,219,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-23T00:00:00Z,971,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-24T00:00:00Z,431,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-25T00:00:00Z,277,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-26T00:00:00Z,232,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-27T00:00:00Z,209,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-28T00:00:00Z,196,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-29T00:00:00Z,182,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-30T00:00:00Z,176,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-07-31T00:00:00Z,171,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-01T00:00:00Z,168,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-02T00:00:00Z,163,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-03T00:00:00Z,159,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-04T00:00:00Z,159,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-05T00:00:00Z,152,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-06T00:00:00Z,147,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-07T00:00:00Z,145,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-08T00:00:00Z,144,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-09T00:00:00Z,142,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-10T00:00:00Z,135,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-11T00:00:00Z,132,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-12T00:00:00Z,130,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-13T00:00:00Z,132,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-14T00:00:00Z,172,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-15T00:00:00Z,152,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-16T00:00:00Z,152,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-17T00:00:00Z,140,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-18T00:00:00Z,131,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-19T00:00:00Z,130,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-20T00:00:00Z,133,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-21T00:00:00Z,134,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-22T00:00:00Z,131,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-23T00:00:00Z,135,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-24T00:00:00Z,161,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-25T00:00:00Z,140,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-26T00:00:00Z,129,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-27T00:00:00Z,128,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-28T00:00:00Z,128,
USGS,01616500,opequan,"Opequon Creek near Martinsburg, WV",2019-08-29T00:00:00Z,148,
